Product_ASIN,URL,Title,Selling Price,MRP,Discount,Rating,Rating_Count,Category,Subcategory,Platform
,,"Samsung Galaxy M56 5G (Light Green, 8 GB RAM, 128 GB Storage) | Slimmest Phone in the Segment | Gorilla Glass Victus+ | 10 Bit HDR Video | Enhanced Nightography | 4nm Processor | Vapor Cooling Chamber",27998.0,30999.0,10.0,4.0,152.0,,Mobile Phones,Amazon
,,"Redmi Note 13 Pro (Coral Purple, 12GB RAM, 256GB Storage) | 1.5K AMOLED | 200MP Hi-Res Camera | Flagship 4nm SD 7s Gen 2 | 67W TurboCharge",22652.46297,31433.00239,28.08448364,4.0,1795.0,,Mobile Phones,Amazon
,,Redmi a3 Midnight Black 4gb 128gb,7999.0,31433.00239,28.08448364,3.8,697.0,,Mobile Phones,Amazon
,,"Xiaomi Mi Note 6 Pro (Blue, 4GB RAM, 64GB Storage)",8390.0,15999.0,48.0,4.0,447.0,,Mobile Phones,Amazon
,,Redmi 9A Nature Green 2GB RAM 32GB Storage,6749.0,10999.0,39.0,4.1,49454.0,,Mobile Phones,Amazon
,,A rtistque Armor Bumper Back Case Cover for Mi Redmi A4 5G / Mi Redmi 14C 5G / Poco C75 5G / Poco M7 5G | Stylish Ring Holder & Inbuilt Stand | Shockproof TPU | 360 Degree | Back Cover - Black,275.0,999.0,72.0,4.2,13.0,,Mobile Phones,Amazon
,,"Redmi Note 13 Pro (Coral Purple, 12GB RAM, 256GB Storage) Without Offer",18659.0,31433.00239,28.08448364,3.9,17.0,,Mobile Phones,Amazon
,,DIZORO Compatible with Mi Redmi Note 13 5G Back Cover with Upgraded Square Edges for Camera Protection Shockproof Flexible Matte Liquid Silicone Mobile Phone Case (White.),295.0,899.0,67.0,3.9,41.0,,Mobile Phones,Amazon
,,TheGiftKart Back Cover for Xiaomi Mi 10i 5G (Poly Carbonate | Black),298.0,999.0,70.0,4.3,2518.0,,Mobile Phones,Amazon
,,"Pikkme Mi Xiaomi 11I 5G / 11I Hypercharge 5G Back Cover | Crystal Clear Transparent Back | Ultra Hyrbid | Full Camera Protection | Raised Edge | Bumper Back Case for Mobile (Plastic, Black)",199.0,999.0,80.0,4.2,234.0,,Mobile Phones,Amazon
,,"Redmi Xiaomi Note 7 Pro Phone (Blue, 4GB, 64GB)",8499.0,15999.0,47.0,4.0,886.0,,Mobile Phones,Amazon
,,"TheGiftKart Tough Armor Bumper Back Case Cover for Mi Redmi A4 5G / Redmi 14C 5G / Poco C75 5G / Poco M7 5G | Ring Holder & Kickstand In-Built | 360 Degree Protection Back Cover Case (PC & TPU, Black)",299.0,999.0,70.0,4.3,11.0,,Mobile Phones,Amazon
,,"Mi Xiaomi Original 67W Fast Charger Combo/Rapid Charging with Qualcomm Quick Charge 3.0. Includes USB Type-C 6A Fast Charge Cable. Compatable with mobiles, laptops, and Power Banks (White)",1999.0,999.5,33.0,4.2,38443.0,,Mobile Phones,Amazon
,,"Redmi Note 14 5G (Phantom Purple, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",17999.0,22999.0,22.0,3.8,874.0,,Mobile Phones,Amazon
,,"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",9498.0,11999.0,21.0,3.9,3548.0,,Mobile Phones,Amazon
,,"Mi Xiaomi Original 67W Fast Charger Combo/Rapid Charging with Qualcomm Quick Charge 3.0. Includes USB Type-C 6A Fast Charge Cable. Compatable with mobiles, laptops, and Power Banks (White)",1999.0,2999.0,33.0,4.2,38443.0,,Mobile Phones,Amazon
,,DIZORO Compatible with Mi Redmi Note 13 5G Back Cover with Upgraded Square Edges for Camera Protection Shockproof Flexible Matte Liquid Silicone Mobile Phone Case (White.),295.0,31433.00239,67.0,3.9,41.0,,Mobile Phones,Amazon
,,"TheGiftKart Tough Armor Bumper Back Case Cover for Mi Redmi A4 5G / Redmi 14C 5G / Poco C75 5G / Poco M7 5G | Ring Holder & Kickstand In-Built | 360 Degree Protection Back Cover Case (PC & TPU, Black)",299.0,999.0,70.0,4.3,11.0,,Mobile Phones,Amazon
,,"MI Xiaomi 22.5W Fast Charger with USB-C Cable, Quick Charge 3.0 Power Adapter Compatible with Redmi Note Series, Poco, Mi, Any Type C Devices - with Power Delivery (White)",699.0,349.5,30.0,4.2,38443.0,,Mobile Phones,Amazon
,,"Redmi 10 (Midnight Black, 4GB RAM, 64GB Storage)",8255.0,14999.0,45.0,4.0,184.0,,Mobile Phones,Amazon
,,"Redmi Note 11S (Space Black, 6GB RAM, 64GB Storage)|108MP AI Quad Camera | 90 Hz FHD+ AMOLED Display | 33W Charger Included",22652.46297,31433.00239,28.08448364,4.1,3732.0,,Mobile Phones,Amazon
,,"Mi Xiaomi 33W Sonic Charger-Ultra-Fast Charging for iPhone,MacBook,Xiaomi,Samsung and Android Devices | Quick Charge 3.0 & USB-C Power Delivery Compatible (White)",999.0,1999.0,50.0,4.2,38443.0,,Mobile Phones,Amazon
,,"TheGiftKart Shockproof Crystal Clear Back Cover Case for Mi Redmi A4 5G / Redmi 14C 5G / Poco C75 5G / M7 5G | 360 Degree Protection | Protective Design | Transparent Cover (PC & TPU, Black Bumper)",150.0,999.0,85.0,4.2,149.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi 12 5G (TPU + PC_Transparent),169.0,899.0,81.0,4.1,192.0,,Mobile Phones,Amazon
,,CEDO Xiaomi 11 Lite NE (5G) / Mi 11 Lite (5G) Back Case Cover | Camera Protection Shockproof | Acrylic Crystal Clear 360 Degree Protection | Transparent Eagle Back Case Cover (Black),165.0,999.0,83.0,4.1,514.0,,Mobile Phones,Amazon
,,"TheGiftKart Flip Back Cover Case for Mi Redmi 13 5G / Poco M6 Plus | Dual-Color Leather Finish | Inbuilt Stand & Pockets | Wallet Flip Back Case Cover for Redmi 13 (Faux Leather, Blue & Sky)",299.0,999.0,70.0,4.3,161.0,,Mobile Phones,Amazon
,,"amazon basics Back Case Cover for Mi Redmi 13 5G (Polycarbonate, Thermoplastic Polyurethane_Transparent)",179.0,899.0,80.0,3.5,21.0,,Mobile Phones,Amazon
,,"Redmi 14C 5G (Starlight Blue, 4GB RAM, 64GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",9498.0,12999.0,27.0,4.0,750.0,,Mobile Phones,Amazon
,,"Samsung Galaxy M56 5G (Light Green, 8 GB RAM, 128 GB Storage) | Slimmest Phone in the Segment | Gorilla Glass Victus+ | 10 Bit HDR Video | Enhanced Nightography | 4nm Processor | Vapor Cooling Chamber",27998.0,30999.0,10.0,4.0,152.0,,Mobile Phones,Amazon
,,HELLO ZONE Rubber Exclusive Matte Finish Soft Back Case Cover for Redmi Mi Note 11T 5G - Black,149.0,699.0,79.0,4.0,208.0,,Mobile Phones,Amazon
,,WOW IMAGINE Shock Proof Flip Cover Back Case Cover for Xiaomi Mi Redmi 13C 5G | Redmi 13C 4G | Poco M6 5G | Poco C65 (Flexible | Leather Finish | Card Pockets Wallet & Stand | Blue),209.0,999.0,79.0,4.1,1308.0,,Mobile Phones,Amazon
,,Zapcase Back Case Cover for Mi 11i 5G / 11i Hypercharge 5G | Compatible for Mi 11i 5G / 11i Hypercharge 5G Back Case Cover | Clear Case with Camera Protection | (TPU + PC | Matte Black),169.0,399.0,58.0,4.4,35.0,,Mobile Phones,Amazon
,,WOW IMAGINE Shock Proof Flip Cover Back Case Cover for Xiaomi Mi Redmi 13C 5G | Redmi 13C 4G | Poco M6 5G | Poco C65 (Flexible | Leather Finish | Card Pockets Wallet & Stand | Chestnut Brown),209.0,999.0,79.0,4.1,1308.0,,Mobile Phones,Amazon
,,"MI Xiaomi Hypercharge type C 100 cm Cable|Supports 120W, 67W fast charging|6Amp speed|Compatible for all smartphones,tablets, laptops|Supports all brands mobiles with fast charging capability",499.0,1299.0,62.0,4.4,1059.0,,Mobile Phones,Amazon
,,WOW IMAGINE Shock Proof Flip Cover Back Case Cover for Mi Redmi 12 5G | Redmi 12 4G | Poco M6 Pro 5G (Flexible | Leather Finish | Card Pockets Wallet & Stand | Chestnut Brown),259.0,999.0,74.0,4.1,621.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi 12 5G (TPU + PC_Translucent Purple),169.0,899.0,81.0,4.1,192.0,,Mobile Phones,Amazon
,,DIZORO Compatible with Mi Redmi Note 13 5G Back Cover with Upgraded Square Edges for Camera Protection Shockproof Flexible Matte Liquid Silicone Mobile Phone Case (Carolina),289.0,899.0,68.0,3.9,41.0,,Mobile Phones,Amazon
,,TheGiftKart Back Case Cover for Xiaomi 11 Lite NE 5G / Mi 11 Lite | Tough Armor Bumper Ring Holder & Kickstand in-Built 360 Degree Protection Back Cover (PC & Polymer | Greyish Blue),399.0,999.0,60.0,4.4,736.0,,Mobile Phones,Amazon
,,A rtistque Back Cover Case for Xiaomi 11I /11I Hyper Charge 5G with Camera Protection | Shockproof TPU | Stylish Protective Design | Slim Fit | Ultra Matte | Xiaomi mi 11i Back Cover - Purple,198.0,999.0,80.0,3.8,110.0,,Mobile Phones,Amazon
,,Pikkme Mi Redmi 12 5G / Poco M6 Pro 5G Flip Cover | Strong Magnetic Closure | PU Leather Finish | Wallet Style & Stand | Magnetic Flip Case for Mi Redmi 12 5G / Poco M6 Pro 5G (Brown),299.0,999.0,70.0,4.2,126.0,,Mobile Phones,Amazon
,,DIZORO Microfiber Candy Case for Mi Redmi 13C 5G /Poco C65 /Poco M6 5G Smooth Touch Cushion Liquid Soft Silicone Gel Rubber Phone Cases Non-Slip Full Body Protective Shockproof Back Cover (Stone Grey),266.0,999.0,73.0,4.2,33.0,,Mobile Phones,Amazon
,,"Redmi Note 14 5G (Phantom Purple, 8GB RAM 256GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",19999.0,24999.0,20.0,3.8,874.0,,Mobile Phones,Amazon
,,"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",9498.0,11999.0,21.0,3.9,3548.0,,Mobile Phones,Amazon
,,WOW IMAGINE Shock Proof Flip Cover Back Case for Xiaomi Mi Redmi Note 13 5G (Designer Magnetic Button Flip Case | Inbuilt Wallet Pockets & Stand | Leather Finish | Stone Grey),279.0,999.0,72.0,3.8,125.0,,Mobile Phones,Amazon
,,"Mi Xiaomi 33W Fast Charging Cable USB C Quick Charge 4.0 Soniccharge Cord Compatible withMi, Redmi, iPhone 15 Pro Samsung Galaxy Android Phone Laptop PD Charger Cable (White)",349.0,699.0,50.0,4.3,1832.0,,Mobile Phones,Amazon
,,Zapcase Back Case Cover for Mi Redmi 14C 5G | Compatible for Mi Redmi 14C 5G Back Cover | Liquid Silicon Magic Case with Camera Protection | Sapphire,269.0,899.0,70.0,4.8,14.0,,Mobile Phones,Amazon
,,TheGiftKart Tough Armor Bumper Back Case Cover for Mi Redmi Note 12 PRO 5G | Ring Holder & Kickstand in-Built | 360 Degree Protection Back Case Cover for Mi Redmi Note 12 Pro 5G (PC | Black),365.0,999.0,63.0,4.3,428.0,,Mobile Phones,Amazon
,,Zapcase Back Case Cover for Mi 11 Lite NE 5G / Mi 11 Lite | Compatible for Mi 11 Lite NE 5G / Mi 11 Lite Back Case Cover | Clear Case with Camera Protection | (TPU + PC | Matte Black),169.0,399.0,58.0,4.2,44.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi Note 14 Pro 5G | Compatible for Mi Redmi Note 14 Pro 5G Back Case Cover | Case Cover with Camera Protection | (TPU + PC | Translucent Black),179.0,899.0,80.0,4.8,6.0,,Mobile Phones,Amazon
,,DIZORO Compatible with Mi Redmi Note 12 Pro 5G Back Cover with Upgraded Square Edges for Camera Protection Shockproof Flexible Matte Liquid Silicone Mobile Phone Case (Lavender Grey.),320.0,999.0,68.0,3.9,78.0,,Mobile Phones,Amazon
,,Amazon Brand - Solimo Back Case Cover for Mi Redmi A4 5G | Compatible for Mi Redmi A4 5G Back Case Cover | Clear Case with Camera Protection | (TPU + PC | Matte Black),119.0,499.0,76.0,4.0,447.0,,Mobile Phones,Amazon
,,Tough Lee Back Cover Case for Mi Xiaomi 11i 5G / Xiaomi 11i Hypercharge 5G (Silicon|Transparent),139.0,999.0,86.0,4.2,419.0,,Mobile Phones,Amazon
,,Pikkme Mi Redmi 12 5G / Poco M6 Pro 5G Flip Cover for Girls Leather Finish | Inside TPU | Wallet Stand and Shock Proof | Flip Case for Mi Redmi 12 5G / Poco M6 Pro 5G (Black Flower),299.0,999.0,70.0,4.2,57.0,,Mobile Phones,Amazon
,,"FLIPPED Vegan Leather Flip Case Back Cover for Xiaomi Mi Redmi Note 13 5G (Flexible, Shock Proof | Hand Stitched Leather Finish | Card Pockets Wallet & Stand | Blue with Aquamarine)",279.0,999.0,72.0,4.1,88.0,,Mobile Phones,Amazon
,,"TheGiftKart Shockproof Crystal Clear Back Cover Case for Mi Redmi 13 5G / Poco M6 Plus | 360 Degree Protection | Protective Design | Transparent Back Case for Redmi 13 (PC & TPU, Blue Bumper)",199.0,999.0,80.0,4.2,174.0,,Mobile Phones,Amazon
,,"Redmi 14C 5G (Starlight Blue, 4GB RAM, 64GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",9498.0,12999.0,27.0,4.0,750.0,,Mobile Phones,Amazon
,,"Samsung Galaxy M56 5G (Light Green, 8 GB RAM, 128 GB Storage) | Slimmest Phone in the Segment | Gorilla Glass Victus+ | 10 Bit HDR Video | Enhanced Nightography | 4nm Processor | Vapor Cooling Chamber",27998.0,30999.0,10.0,4.0,152.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi 12 5G (TPU + PC_Black),169.0,899.0,81.0,4.1,192.0,,Mobile Phones,Amazon
,,VIDO Exclusive Soft Back Case Cover for Mi Redmi Note 12 Pro 5G (Shock Proof |360 Degree Complete Protection),219.0,999.0,78.0,4.0,98.0,,Mobile Phones,Amazon
,,Zapcase Back Case Cover for Mi Redmi Note 12 Pro 5G | Compatible for Mi Redmi Note 12 Pro 5G Back Case Cover | Clear Case with Camera Protection | (TPU + PC | Matte Black),169.0,399.0,58.0,4.2,419.0,,Mobile Phones,Amazon
,,Tough Lee Back Cover Case for Mi Redmi Note 12 Pro 5G (Transparent) (Soft Silicon),139.0,999.0,86.0,4.0,144.0,,Mobile Phones,Amazon
,,"TheGiftKart Crystal Clear Back Cover Case for Mi Redmi Note 11T 5G/Poco M4 Pro 5G|360 Degree Protection|Shock Proof Design|Transparent Back Cover for Mi Redmi Note 11T/Poco M4 Pro(PC,TPU|Black Bumper)",149.0,999.0,85.0,4.1,700.0,,Mobile Phones,Amazon
,,"FLIPPED Vegan Leather Flip Case Back Cover for Xiaomi Mi Redmi Note 13 Pro Plus 5G (Flexible, Shock Proof | Hand Stitched Leather Finish | Card Pockets Wallet & Stand | Blue with Aquamarine)",258.0,999.0,74.0,4.2,113.0,,Mobile Phones,Amazon
,,SPAZY CASE® Xiaomi Mi 11i 5G Back Cover | Dual Layer Armor Defender Full Body Protective + PC Hybrid Kickstand Back Case for Xiaomi 11i 5G / Mi 11i,279.0,1199.0,77.0,4.2,103.0,,Mobile Phones,Amazon
,,TheGiftKart Flip Back Cover Case for Poco X5 5G / Mi Note 12 5G | Dual-Color Leather Finish | Inbuilt Stand & Pockets | Wallet Style Flip Back Case for Poco X5 5G / Mi Note 12 5G (Brown & Coffee),299.0,999.0,70.0,4.2,156.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi Note 13 Pro 5G (TPU + PC_Transparent),175.0,899.0,81.0,4.2,95.0,,Mobile Phones,Amazon
,,Jkobi Back Cover Case for Xiaomi Mi 11X | 11X Pro 5G (Hard Anti Yellow Clear Case | Drop & Camera Protection | Shockproof Polycarbonate),229.0,799.0,71.0,4.0,3.0,,Mobile Phones,Amazon
,,WOW IMAGINE Shock Proof Clear Back Case Mobile Cover for Xiaomi Mi 11T 5G | Mi 11T Pro 5G (Hard | Hybrid PC + TPU | Full Armour Device & Camera Protection | Black),259.0,999.0,74.0,4.4,62.0,,Mobile Phones,Amazon
,,Fashionury Back Cover for Xiaomi Mi 11 Lite 5G Designer | Printed|Transparent |Flexible| Silicon Back Case for Xiaomi Mi 11 Lite 5G -V071,149.0,14900.0,73.0,3.9,16.0,,Mobile Phones,Amazon
,,"Lava Bold N1 Pro (Stealth Black, 4 GB RAM, 128 GB Storage)| Bigger 6.67"" HD+ IP54 Display | 120 Hz Refresh Rate | 50 MP AI Triple Rear Camera | 8 MP Front Camera| 5000 mAh Battery| Charger in Box",6799.0,8399.0,19.0,4.0,447.0,,Mobile Phones,Amazon
,,"Redmi Note 14 5G (Titan Black, 8GB RAM 128GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",17999.0,22999.0,22.0,3.8,874.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi Note 12 5G (TPU + PC_Transparent),169.0,899.0,81.0,4.1,57.0,,Mobile Phones,Amazon
,,TheGiftKart Flip Back Cover Case for Mi Redmi Note 12 PRO 5G | Dual-Color Leather Finish | Inbuilt Stand & Pockets | Wallet Style Flip Back Case Cover for Mi Redmi Note 12 Pro 5G (Brown & Coffee),299.0,31433.00239,70.0,4.3,137.0,,Mobile Phones,Amazon
,,Jkobi Back Cover Case for Xiaomi Mi 10i 5G (Textured Grip Design | Camera Protection | Slim and Light Weight | Soft Touch and Feel | Black),229.0,799.0,71.0,4.0,41.0,,Mobile Phones,Amazon
,,"Mi Usb To Type C 120W Hypercharge Cable, 6A Fast Charging Cable With Up To 480 Mbps High-Speed Data Transfer & Sync Cord Compatible With All Xiaomi Smartphones And Devices, White (1 Meter)",199.0,699.0,72.0,3.8,2155.0,,Mobile Phones,Amazon
,,Zapcase Back Case Cover for Mi 10i / Mi 10T Lite 5G | Compatible for Mi 10i / Mi 10T Lite 5G Back Case Cover | Clear Case for Mi 10i / Mi 10T Lite 5G with Camera Protection | (TPU + PC | Matte Black),169.0,399.0,58.0,3.9,43.0,,Mobile Phones,Amazon
,,A rtistque Back Cover Case for Mi Redmi K50i 5G with Camera Protection | Shockproof TPU | Stylish Protective Design | Slim Fit | Ultra Matte | Redmi K50i 5G Back Cover - Purple,198.0,999.0,80.0,2.8,6.0,,Mobile Phones,Amazon
,,Pikkme Mi 11i 5G / 11i HyperCharge 5G Flip Cover | PU Leather Finish | 360 Protection | Wallet & Stand | Strong Magnetic Flip Case for Mi 11i 5G / 11i HyperCharge 5G (Blue),199.0,999.0,80.0,4.1,157.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi Note 13 5G (TPU + PC_Space-Clear),179.0,899.0,80.0,4.2,132.0,,Mobile Phones,Amazon
,,LIRAMARK Silicone Soft Back Cover Case with Micro-Fibre Cloth On Inner Side for Mi Redmi 13 5G / Poco M6 Plus (Pink),159.0,599.0,73.0,4.5,4.0,,Mobile Phones,Amazon
,,Fashionury Shockproof Back Case Cover for Mi Redmi 12 5G | Ultra Clear Soft Silicone | Raised Bumps for Camera & Screen Protection Back Cover Case for Redmi 12 5G,148.0,549.0,73.0,4.0,120.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi Note 14 5G | Compatible for Mi Redmi Note 14 5G Back Case Cover | Case Cover with Camera Protection | (TPU + PC | Translucent Black),289.0,899.0,68.0,5.0,1.0,,Mobile Phones,Amazon
,,Amazon Brand-Solimo Basic Case for Mi 11i Hypercharge 5G (Silicone_Clear),129.0,399.0,68.0,4.0,12.0,,Mobile Phones,Amazon
,,"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",9498.0,11999.0,21.0,3.9,3548.0,,Mobile Phones,Amazon
,,"Redmi 14C 5G (Starlight Blue, 4GB RAM, 64GB Storage) | Superfast 4nm Snapdragon 4 Gen 2 | 120Hz 17.47cm (6.88”) Display | 5160mAh Battery | 50MP Dual Camera | Premium Starlight Design",9498.0,12999.0,27.0,4.0,750.0,,Mobile Phones,Amazon
,,Amazon basics Back Cover for Poco X5 5G / Mi Redmi Note 12 5G| 360 Protection Case| D5 Tough Armor Bumper Case (Black),199.0,999.0,80.0,4.0,447.0,,Mobile Phones,Amazon
,,TheGiftKart Shockproof Crystal Clear Back Cover Case for Mi Poco F5 5G | 360 Degree Protection | Protective Design | Transparent Back Cover Case for Mi Poco F5 5G (Black Bumper),150.0,999.0,85.0,4.3,280.0,,Mobile Phones,Amazon
,,VIDO Super Frosted Raised Camera Protect Soft Back Case Cover for Mi Redmi Note 12 5G,199.0,999.0,80.0,4.6,11.0,,Mobile Phones,Amazon
,,Plus Puffer Case Camera Protection Soft Back Cover for Mi 11 Lite NE 5G | Mi 11 Lite - Black,146.0,499.0,71.0,4.0,42.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi Note 13 5G (TPU + PC_Space-Black),179.0,899.0,80.0,4.0,132.0,,Mobile Phones,Amazon
,,Zapcase Back Case Cover for Mi Redmi K50i 5G | Compatible for Mi Redmi K50i 5G Back Case Cover | 360 Degree Back Cover | Clear Case for Mi Redmi K50i 5G with Camera Protection|(TPU + PC | Matte Black),169.0,399.0,58.0,4.1,19.0,,Mobile Phones,Amazon
,,DIZORO Compatible with Mi Redmi Note 12 Pro Plus 5g Back Cover with Upgraded Square Edges for Camera Protection Shockproof Flexible Matte Liquid Silicone Mobile Phone Case (.Black),291.0,31433.00239,28.08448364,3.9,101.0,,Mobile Phones,Amazon
,,DIZORO Compatible with Mi Xiaomi 14 5G Back Cover with Upgraded Square Edges for Camera Protection Shockproof Flexible Matte Liquid Silicone Mobile Phone Case (Black),235.0,899.0,74.0,4.4,14.0,,Mobile Phones,Amazon
,,"Amazon Basics Flip Back Cover Case for Mi Redmi 13 5G / Poco M6 Plus 5G | Dual-Color Leather Finish | Inbuilt Stand & Pockets | Wallet Flip Back Case Cover for Redmi 13 5G (Faux Leather, Blue & Sky)",22652.46297,31433.00239,28.08448364,5.0,1.0,,Mobile Phones,Amazon
,,amazon basics Back Case Cover for Mi Redmi Note 13 5G (TPU + PC_Space-Purple),179.0,899.0,80.0,4.2,132.0,,Mobile Phones,Amazon
,,WOW IMAGINE Shock Proof Back Case Mobile Cover for Mi Redmi 12 5G | Redmi 12 4G | Poco M6 Pro 5G | Back Cover Case (Tough Armor | Hybrid PC + TPU | Ring Holder & in-Built Kickstand | Blue),279.0,999.0,72.0,4.2,164.0,,Mobile Phones,Amazon
,,PrintWhiz Soft Silicone Mobile Back Cover Compatible with Poco F5 5G | Durable Shockproof Protective Case/Cover with Elegant Design | Full Edge Protection (Multicolor)(@21-POC-F5-040),149.0,399.0,63.0,4.0,447.0,,Mobile Phones,Amazon
,,"Redmi Note 14 5G (Mystique White, 8GB RAM 256GB Storage) | Global Debut MTK Dimensity 7025 Ultra | 2100 nits Segment Brightest 120Hz AMOLED | 50MP Sony LYT 600 OIS+EIS Triple Camera",19999.0,24999.0,20.0,3.8,874.0,,Mobile Phones,Amazon
,,"Redmi A4 5G (Starry Black, 4GB RAM, 128GB Storage) | Global Debut SD 4s Gen 2 | Segment Largest 6.88in 120Hz | 50MP Dual Camera | 18W Fast Charging",9498.0,11999.0,21.0,3.9,3548.0,,Mobile Phones,Amazon
,,PrintWhiz Soft Silicone Mobile Back Cover Compatible with Poco F5 5G | Durable Shockproof Protective Case/Cover with Elegant Design | Full Edge Protection (Multicolor)(@21-POC-F5-040),149.0,399.0,63.0,4.0,447.0,,Mobile Phones,Amazon
,,YOFO Back Cover for Mi Redmi Note 11 Pro Plus (5G) (SlimFlexible|Silicone|Transparent|Camera Protection|DustPlug),150.0,699.0,79.0,4.4,447.0,,Mobile Phones,Amazon
,,Casotec Awesome Moon Design Printed Silicon Soft TPU Back Case Cover for Mi Redmi 13C 5G / Poco M6 5G,169.0,999.0,83.0,4.0,447.0,,Mobile Phones,Amazon
,,Amazon Brand- Solimo Basic Case for Mi 10T Lite 5G (Carbon Fiber_Blue),169.0,499.0,66.0,3.4,2.0,,Mobile Phones,Amazon
,,Zapcase Back Case Cover for Mi Redmi Note 12 Pro 5G | Compatible for Mi Redmi Note 12 Pro 5G Back Cover | Liquid Silicon Magic Case with Camera Protection | Dark Green,299.0,899.0,67.0,4.2,419.0,,Mobile Phones,Amazon
,,Zapcase Back Case Cover for Mi Redmi Note 14 Pro 5G | Compatible for Mi Redmi Note 14 Pro 5G Back Cover | Liquid Silicon Magic Case with Camera Protection | Dark Green,299.0,899.0,67.0,3.9,10.0,,Mobile Phones,Amazon
,,Pikkme Mi 11i 5G / 11i HyperCharge 5G Flip Cover | PU Leather Finish | 360 Protection | Wallet & Stand | Strong Magnetic Flip Case for Mi 11i 5G / 11i HyperCharge 5G (Brown),199.0,299.0,33.0,4.1,157.0,,Mobile Phones,Amazon
,,Plus Soft Transparent MagSafe Back Cover for Mi Xiaomi 12 Pro 5G MagSafe Back Cover Compatible for MagSafe Scratch-Resistant Back Cover (Transparent),249.0,999.0,75.0,4.1,46.0,,Mobile Phones,Amazon
,,Amazon Brand - Solimo Puffer Case Camera Protection Soft Back Cover for Mi 10I 5G - Black - Rubber,179.0,499.0,64.0,4.3,30.0,,Mobile Phones,Amazon
,,Pikkme Mi Redmi 11 Prime 5G Flip Case Leather Finish | Inside TPU with Card Pockets | Wallet Stand and Shock Proof | Magnetic Closing | Complete Protection Flip Cover for Mi Redmi 11 Prime 5G (Black),199.0,999.0,80.0,4.3,287.0,,Mobile Phones,Amazon
,,DIZORO Compatible with Mi Redmi Note 12 Pro Plus 5g Back Cover with Upgraded Square Edges for Camera Protection Shockproof Flexible Matte Liquid Silicone Mobile Phone Case (.Black),291.0,31433.00239,28.08448364,3.9,101.0,,Mobile Phones,Amazon
